model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,recent,diff_file_all_recent,diff,file,all,0.150545667857275,0.2352202380952381,0.17,0.0856272200022199,0.1116666666666666,0.1478612776112776,0.101,0.210116113053613,0.0725,0.2570662948162948
bge-small,recent,diff_module_all_recent,diff,module,all,0.6179556878306878,0.6560019841269841,0.495,0.44,0.28,0.7170119047619048,0.19,0.8086785714285715,0.112,0.9081785714285716
bge-small,modn,title_file_w100_modn,title,file,w100,0.0131306022408963,0.0335833333333333,0.025,0.0077182539682539,0.015,0.0155753968253968,0.011,0.0212003968253968,0.006,0.0214945144724556
bge-small,modn,title_module_w100_modn,title,module,w100,0.4514428736772487,0.4803432539682539,0.37,0.3283333333333333,0.1833333333333333,0.4484027777777777,0.133,0.5195833333333333,0.1064999999999999,0.8366666666666666
bge-small,modn,desc_file_w100_modn,desc,file,w100,0.0132576884920634,0.0295833333333333,0.02,0.0074404761904761,0.0149999999999999,0.0202182539682539,0.009,0.0202182539682539,0.0055,0.0212003968253968
bge-small,modn,desc_module_w100_modn,desc,module,w100,0.4183433366402116,0.4447619047619048,0.33,0.2920833333333333,0.165,0.4099305555555556,0.129,0.5045833333333333,0.1015,0.791875
bge-small,modn,diff_file_w100_modn,diff,file,w100,0.0195722893323996,0.040922619047619,0.035,0.0177182539682539,0.0133333333333333,0.0185515873015873,0.011,0.0215123716153127,0.007,0.0234945144724556
bge-small,modn,diff_module_w100_modn,diff,module,w100,0.4112138723544973,0.4436369047619047,0.31,0.2657638888888888,0.1766666666666666,0.4303472222222222,0.132,0.5158333333333333,0.108,0.856875
bge-small,modn,title_file_w1000_modn,title,file,w1000,0.0591497106536269,0.1531845238095238,0.115,0.0338121302857611,0.0816666666666666,0.0622711363490851,0.057,0.069862873043763,0.036,0.0928688254247154
bge-small,modn,title_module_w1000_modn,title,module,w1000,0.805170634920635,0.835234126984127,0.77,0.7072916666666665,0.325,0.85,0.207,0.8827777777777777,0.1125,0.9113194444444443
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.057297419740883,0.1424761904761904,0.11,0.0313992514978823,0.0666666666666666,0.0601358045830662,0.05,0.0730575329235252,0.0395,0.1025996313834625
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.7589295634920634,0.7932202380952381,0.71,0.6389583333333334,0.315,0.82375,0.2019999999999999,0.8677777777777778,0.1135,0.9154861111111112
bge-small,modn,diff_file_w1000_modn,diff,file,w1000,0.0612112566004117,0.1438809523809524,0.105,0.0349232413968722,0.0716666666666666,0.0689033752476957,0.054,0.0862770383493,0.0385,0.1084222907502395
bge-small,modn,diff_module_w1000_modn,diff,module,w1000,0.7426598324514991,0.7791428571428571,0.69,0.6189583333333334,0.3166666666666666,0.8266666666666665,0.204,0.8752777777777777,0.113,0.9129861111111112
bge-small,modn,title_file_all_modn,title,file,all,0.1865949985062376,0.3586468253968254,0.245,0.0847686847466259,0.195,0.1890297529408837,0.161,0.2327652077107162,0.118,0.3275826616333602
bge-small,modn,title_module_all_modn,title,module,all,0.8364520502645502,0.8831865079365079,0.815,0.7435416666666665,0.3316666666666666,0.8780555555555556,0.213,0.9177777777777776,0.114,0.958125
bge-small,modn,desc_file_all_modn,desc,file,all,0.1875599748453564,0.3680912698412698,0.275,0.0975023448773448,0.195,0.1723163190094298,0.154,0.2120711656939492,0.1119999999999999,0.3129234985830574
bge-small,modn,desc_module_all_modn,desc,module,all,0.828025462962963,0.8770694444444445,0.815,0.7327083333333334,0.3283333333333333,0.8649305555555554,0.21,0.9061111111111112,0.114,0.9525
bge-small,modn,diff_file_all_modn,diff,file,all,0.1907846415130914,0.3592837301587301,0.255,0.0878618675231578,0.1916666666666666,0.1811953529375256,0.159,0.2423092205031246,0.119,0.33002405616332
bge-small,modn,diff_module_all_modn,diff,module,all,0.8144910714285714,0.8620694444444444,0.805,0.7339583333333334,0.315,0.8272222222222222,0.208,0.8959722222222222,0.1105,0.9356944444444444
bge-large,recent,title_file_w100_recent,title,file,w100,0.077208443987898,0.1336388888888889,0.09,0.0463771645021645,0.055,0.0886708707958708,0.049,0.1091363595695492,0.0355,0.1442426161003747
bge-large,recent,title_module_w100_recent,title,module,w100,0.6573492063492062,0.6777103174603175,0.54,0.4692142857142856,0.2933333333333333,0.7249761904761904,0.2189999999999999,0.8681904761904761,0.1275,0.9641666666666668
bge-large,recent,desc_file_w100_recent,desc,file,w100,0.0900012883066847,0.1588452380952381,0.11,0.0542895576645576,0.0666666666666666,0.0993711427461427,0.055,0.1247127484584381,0.04,0.1522881264606536
bge-large,recent,desc_module_w100_recent,desc,module,w100,0.6667787698412698,0.6931369047619047,0.555,0.4771309523809524,0.3033333333333333,0.7483095238095236,0.221,0.8790238095238095,0.1275,0.9675
bge-large,recent,diff_file_w100_recent,diff,file,w100,0.0963874970751672,0.1637579365079365,0.11,0.05368272005772,0.0816666666666666,0.1121737972276765,0.0579999999999999,0.1313521189059982,0.0415,0.1650960477060749
bge-large,recent,diff_module_w100_recent,diff,module,w100,0.6473224206349206,0.6711547619047619,0.525,0.451297619047619,0.2866666666666667,0.7023095238095237,0.216,0.8565238095238095,0.128,0.9691666666666668
bge-large,recent,title_file_w1000_recent,title,file,w1000,0.1290222901234036,0.2115198412698412,0.15,0.0778737373737373,0.1016666666666666,0.1223413559620456,0.088,0.1820428754674444,0.0625,0.2240511588507278
bge-large,recent,title_module_w1000_recent,title,module,w1000,0.6584242394179894,0.6847361111111111,0.56,0.4904166666666667,0.285,0.7057619047619048,0.207,0.8325238095238094,0.128,0.9812023809523808
bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.1373674796467899,0.2257519841269841,0.145,0.0753257575757575,0.115,0.1531523574605471,0.091,0.1846922509961303,0.0684999999999999,0.2410991345818932
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.6939817649281934,0.7247896825396825,0.595,0.52625,0.3166666666666666,0.7938452380952381,0.209,0.8437738095238094,0.1275,0.9787023809523808
bge-large,recent,diff_file_w1000_recent,diff,file,w1000,0.1534438443049075,0.2512738095238095,0.18,0.0914090909090909,0.1316666666666666,0.1692087553251346,0.1039999999999999,0.2096557001427691,0.071,0.2521842508545094
bge-large,recent,diff_module_w1000_recent,diff,module,w1000,0.6761612103174603,0.7003313492063492,0.555,0.48875,0.3,0.7567619047619047,0.215,0.8712738095238095,0.128,0.9812023809523808
bge-large,recent,title_file_all_recent,title,file,all,0.1779807332899645,0.2635952380952381,0.17,0.1052004523254523,0.1316666666666666,0.1915373237873238,0.106,0.237930056055056,0.075,0.2834391458637148
bge-large,recent,title_module_all_recent,title,module,all,0.5464166666666667,0.5955436507936508,0.49,0.4248809523809524,0.23,0.5879642857142857,0.16,0.6715952380952381,0.0975,0.7920595238095238
bge-large,recent,desc_file_all_recent,desc,file,all,0.1890109864457822,0.2893015873015873,0.195,0.1139631687756687,0.1466666666666666,0.2063807083720876,0.121,0.2440169777540467,0.0834999999999999,0.2905867135737826
bge-large,recent,desc_module_all_recent,desc,module,all,0.6301521825396825,0.6682400793650793,0.54,0.48125,0.2633333333333333,0.6670119047619048,0.187,0.7890952380952381,0.114,0.9150238095238096
bge-large,recent,diff_file_all_recent,diff,file,all,0.1760377900982888,0.2812599206349206,0.2,0.1014195179820179,0.1399999999999999,0.1917268830307623,0.104,0.2183375640164433,0.079,0.2911472086342776
bge-large,recent,diff_module_all_recent,diff,module,all,0.616817791005291,0.6578809523809522,0.515,0.4485,0.2766666666666666,0.7095119047619047,0.185,0.7907619047619048,0.111,0.9008095238095236
bge-large,modn,title_file_w100_modn,title,file,w100,0.0186183862433862,0.0330833333333333,0.025,0.0161904761904761,0.0149999999999999,0.0202182539682539,0.011,0.0215753968253968,0.0055,0.0215753968253968
bge-large,modn,title_module_w100_modn,title,module,w100,0.4167982528659611,0.4467619047619047,0.315,0.2738888888888888,0.1783333333333333,0.4315972222222222,0.13,0.5120833333333333,0.1055,0.8147222222222221
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0197623949579831,0.0369642857142857,0.025,0.0170833333333333,0.015,0.0202182539682539,0.012,0.0216373716153127,0.0075,0.0275500700280112
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.4240486937830688,0.4516984126984127,0.32,0.2751388888888889,0.17,0.4149305555555556,0.141,0.5570833333333333,0.1085,0.85125
bge-large,modn,diff_file_w100_modn,diff,file,w100,0.0195102821221081,0.0409305555555555,0.035,0.0177182539682539,0.0149999999999999,0.0202182539682539,0.01,0.0205753968253968,0.0075,0.0231056255835667
bge-large,modn,diff_module_w100_modn,diff,module,w100,0.4893701774691358,0.5124960317460318,0.34,0.2957638888888889,0.205,0.5136805555555555,0.184,0.7539583333333333,0.1165,0.9197222222222224
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.0606415034865903,0.1432678571428571,0.105,0.0379371302857611,0.0716666666666666,0.0618249438751467,0.059,0.0809356311325058,0.039,0.0964025205233082
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.7981737213403879,0.8275198412698412,0.76,0.6947916666666666,0.325,0.85,0.206,0.8746527777777777,0.1155,0.9235416666666666
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0601479361574328,0.1437559523809523,0.105,0.0356037969524277,0.075,0.0650374332187102,0.057,0.0784367095959277,0.0395,0.1021663383692872
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.7716776895943562,0.7982222222222223,0.715,0.6527083333333334,0.3216666666666667,0.84125,0.205,0.8734027777777778,0.115,0.9185416666666666
bge-large,modn,diff_file_w1000_modn,diff,file,w1000,0.058048417466933,0.1333234126984127,0.095,0.0351593525079833,0.07,0.0598601913074529,0.0539999999999999,0.0741493719335901,0.0395,0.1015889854601601
bge-large,modn,diff_module_w1000_modn,diff,module,w1000,0.7901148589065256,0.8152083333333333,0.74,0.6810416666666668,0.3233333333333333,0.8455555555555556,0.21,0.8875694444444444,0.115,0.9185416666666666
bge-large,modn,title_file_all_modn,title,file,all,0.1644563085607212,0.3230694444444444,0.19,0.0615421086407394,0.185,0.1706618228186432,0.152,0.2244039075949462,0.1105,0.3143750622699218
bge-large,modn,title_module_all_modn,title,module,all,0.8231100363756613,0.8689761904761905,0.8,0.7322916666666667,0.3216666666666667,0.8480555555555556,0.212,0.9127777777777776,0.1125,0.9463194444444444
bge-large,modn,desc_file_all_modn,desc,file,all,0.1846126599780408,0.3603015873015873,0.23,0.0818040382819794,0.1883333333333333,0.1847275001485521,0.154,0.2414938151384979,0.1165,0.3388238556285606
bge-large,modn,desc_module_all_modn,desc,module,all,0.8168592647707231,0.8606785714285714,0.79,0.7114583333333334,0.3266666666666667,0.8505555555555554,0.212,0.9077777777777776,0.1155,0.9542361111111112
bge-large,modn,diff_file_all_modn,diff,file,all,0.1877833223434896,0.3587619047619047,0.22,0.0785002615988924,0.2066666666666666,0.2077903448346436,0.171,0.2673844315898612,0.1165,0.338507151723147
bge-large,modn,diff_module_all_modn,diff,module,all,0.7893470568783069,0.8339365079365081,0.755,0.6764583333333334,0.3266666666666667,0.8518055555555555,0.209,0.8938888888888888,0.1135,0.940625
