model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,modn,title_module_w1000_modn,title,module,w1000,0.4086648148148148,0.4505039682539682,0.21,0.1451666666666666,0.2483333333333333,0.5459166666666667,0.184,0.6444166666666666,0.1255,0.8236666666666668
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0048825571015025,0.0412420634920634,0.03,0.0014827057300461,0.0249999999999999,0.00360750872453,0.022,0.0054292334851274,0.0195,0.0082297816266643
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.4341490079365078,0.4870416666666666,0.255,0.17725,0.2483333333333333,0.53775,0.19,0.6654166666666665,0.1325,0.8801666666666665
bge-small,modn,comments_file_w1000_modn,comments,file,w1000,0.0057893405337171,0.0374841269841269,0.025,0.0009916343014747,0.0216666666666666,0.0029885481285957,0.023,0.005516952783373,0.0215,0.0095972628296718
bge-small,modn,comments_module_w1000_modn,comments,module,w1000,0.4440856812169312,0.4918670634920634,0.245,0.17475,0.2616666666666666,0.5735833333333332,0.193,0.6731666666666666,0.131,0.8686666666666667
bge-small,modn,title_file_all_modn,title,file,all,0.0506210918388165,0.1284861111111111,0.09,0.0250484429898623,0.06,0.0471263460809233,0.0559999999999999,0.0632347455518228,0.048,0.0908034111634804
bge-small,modn,title_module_all_modn,title,module,all,0.3033345238095238,0.3386190476190476,0.16,0.09725,0.17,0.3335833333333333,0.147,0.4839166666666666,0.1165,0.7513333333333333
bge-small,modn,desc_file_all_modn,desc,file,all,0.0497629004369772,0.170390873015873,0.12,0.0209272891308414,0.09,0.0385444964093856,0.087,0.0698834041672961,0.0684999999999999,0.1112151948450641
bge-small,modn,desc_module_all_modn,desc,module,all,0.3168047288359789,0.3590198412698413,0.18,0.10875,0.175,0.3549166666666666,0.1629999999999999,0.53125,0.1175,0.7375833333333333
bge-small,modn,comments_file_all_modn,comments,file,all,0.0535181833599048,0.1643849206349206,0.1,0.0200337776297433,0.0933333333333333,0.0530455295213865,0.089,0.0771522288899662,0.0715,0.1140620383916446
bge-small,modn,comments_module_all_modn,comments,module,all,0.3356439484126984,0.3786825396825397,0.2,0.13125,0.19,0.3896666666666666,0.1639999999999999,0.5393333333333333,0.1185,0.7498333333333334
bge-large,recent,title_file_w100_recent,title,file,w100,0.0146812092410728,0.03125,0.025,0.0109089912280701,0.0166666666666666,0.0145352167182662,0.015,0.0158797143259217,0.0095,0.0169895628107702
bge-large,recent,title_module_w100_recent,title,module,w100,0.7895766865079367,0.869172619047619,0.825,0.6884999999999999,0.3166666666666666,0.7561666666666668,0.208,0.8009166666666667,0.1355,0.9758333333333332
bge-large,recent,desc_file_w100_recent,desc,file,w100,0.0132335437314878,0.0268055555555555,0.02,0.0059089912280701,0.0183333333333333,0.0149144736842105,0.014,0.0155508373205741,0.0125,0.0204748803827751
bge-large,recent,desc_module_w100_recent,desc,module,w100,0.7978098214285714,0.8747202380952381,0.83,0.691,0.3183333333333333,0.7574166666666667,0.242,0.8800833333333332,0.135,0.9745833333333332
bge-large,recent,comments_file_w100_recent,comments,file,w100,0.0134190162907268,0.0272916666666666,0.02,0.0059089912280701,0.0183333333333333,0.0171513157894736,0.012,0.017484649122807,0.01,0.0220657894736842
bge-large,recent,comments_module_w100_recent,comments,module,w100,0.788582638888889,0.8691428571428571,0.82,0.6835,0.32,0.7599166666666666,0.206,0.7934166666666667,0.1355,0.9770833333333332
bge-large,recent,title_file_w1000_recent,title,file,w1000,0.0213327767809675,0.0455833333333333,0.04,0.0135605063795853,0.0233333333333333,0.0175649255715045,0.023,0.0250502060074428,0.0155,0.0300045520999468
bge-large,recent,title_module_w1000_recent,title,module,w1000,0.4318132936507936,0.4599305555555555,0.05,0.0320833333333333,0.3083333333333333,0.7376666666666667,0.193,0.7605,0.1215,0.8852500000000001
bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.0211233867962389,0.0396309523809523,0.035,0.0110560500515995,0.0233333333333333,0.0189156991744066,0.019,0.0273740325077399,0.0134999999999999,0.0314350705194358
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.3529159722222222,0.3614226190476191,0.07,0.0495833333333333,0.305,0.7326666666666667,0.23,0.8496666666666667,0.1255,0.92775
bge-large,recent,comments_file_w1000_recent,comments,file,w1000,0.0275151113076809,0.044047619047619,0.035,0.0136520467836257,0.03,0.0309908625730994,0.023,0.0347331871345029,0.0139999999999999,0.0374350705194358
bge-large,recent,comments_module_w1000_recent,comments,module,w1000,0.3564740079365079,0.365625,0.08,0.0595833333333333,0.305,0.7351666666666666,0.229,0.8471666666666667,0.125,0.92525
bge-large,recent,title_file_all_recent,title,file,all,0.0048599671527303,0.0150892857142857,0.005,0.0001515151515151,0.0116666666666666,0.0051968700159489,0.012,0.0065817716640085,0.008,0.0168942716640085
bge-large,recent,title_module_all_recent,title,module,all,0.1242762896825397,0.1480892857142857,0.04,0.02625,0.0333333333333333,0.06625,0.022,0.07375,0.094,0.7501666666666666
bge-large,recent,desc_file_all_recent,desc,file,all,0.0028348762531328,0.0110555555555555,0.005,0.0002631578947368,0.0033333333333333,0.0005263157894736,0.005,0.003672149122807,0.007,0.0160873538011695
bge-large,recent,desc_module_all_recent,desc,module,all,0.0516130952380952,0.0627142857142857,0.04,0.02625,0.0283333333333333,0.0575,0.023,0.07375,0.017,0.1108333333333333
bge-large,recent,comments_file_all_recent,comments,file,all,0.0120722914187826,0.0289920634920634,0.025,0.0095813397129186,0.0116666666666666,0.0099960127591706,0.0069999999999999,0.0099960127591706,0.0075,0.0227182349813928
bge-large,recent,comments_module_all_recent,comments,module,all,0.1126932539682539,0.1377638888888889,0.045,0.0275,0.0283333333333333,0.0575,0.021,0.07,0.09,0.721
bge-large,modn,title_file_w100_modn,title,file,w100,0.0006283489096573,0.0030833333333333,0.0,0.0,0.0,0.0,0.002,0.0010467289719626,0.0015,0.0035467289719626
bge-large,modn,title_module_w100_modn,title,module,w100,0.2555819444444445,0.3057916666666667,0.125,0.0632499999999999,0.0866666666666666,0.1310833333333333,0.204,0.731,0.1325,0.8645833333333335
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0002655763239875,0.0029166666666666,0.0,0.0,0.0016666666666666,4.672897196261682e-05,0.002,0.0010467289719626,0.001,0.0010467289719626
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.2568598875661376,0.3067083333333333,0.12,0.0640833333333333,0.0866666666666666,0.1325833333333333,0.203,0.7284999999999999,0.133,0.8831666666666667
bge-large,modn,comments_file_w100_modn,comments,file,w100,0.0027,0.0034999999999999,0.0,0.0,0.0016666666666666,0.005,0.002,0.006,0.001,0.006
bge-large,modn,comments_module_w100_modn,comments,module,w100,0.2498225198412699,0.3004861111111112,0.11,0.0540833333333333,0.0916666666666666,0.1410833333333333,0.202,0.721,0.1315,0.8773333333333333
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.0070134567219264,0.0524285714285714,0.05,0.0046398030187223,0.0233333333333333,0.0062524979504962,0.018,0.0074303095006482,0.0125,0.0091607613021951
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.4117962962962963,0.4579722222222221,0.195,0.1276666666666666,0.2566666666666666,0.5575833333333333,0.192,0.67,0.127,0.8339166666666666
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0068778791003827,0.061625,0.045,0.0029132436007436,0.0333333333333333,0.0057217928414736,0.031,0.0088907398242933,0.0225,0.0179933219527046
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.4521715277777777,0.5027837301587301,0.275,0.20475,0.2583333333333333,0.562,0.198,0.6944166666666667,0.13,0.8628333333333333
bge-large,modn,comments_file_w1000_modn,comments,file,w1000,0.0110720873630881,0.0670753968253968,0.045,0.0030412663603453,0.0383333333333333,0.0083146060494184,0.038,0.0114568251765629,0.0315,0.022174231245456
bge-large,modn,comments_module_w1000_modn,comments,module,w1000,0.4589596891534391,0.5092837301587302,0.265,0.19475,0.2783333333333334,0.5973333333333334,0.2,0.6916666666666668,0.129,0.8555833333333334
bge-large,modn,title_file_all_modn,title,file,all,0.051941433015426,0.1468650793650793,0.095,0.0201066335915312,0.0816666666666666,0.0557061100166655,0.071,0.06963573455879,0.0565,0.0991316340296895
bge-large,modn,title_module_all_modn,title,module,all,0.3249611441798942,0.369204365079365,0.2,0.1214166666666666,0.1816666666666666,0.352,0.1609999999999999,0.5175,0.12,0.7738333333333333
bge-large,modn,desc_file_all_modn,desc,file,all,0.0627484773728874,0.1680396825396825,0.105,0.0236418884543884,0.0916666666666666,0.0544615467518791,0.084,0.0840527007484138,0.072,0.1303457995139306
bge-large,modn,desc_module_all_modn,desc,module,all,0.3392357804232804,0.3774940476190476,0.2,0.13,0.1866666666666666,0.3789166666666667,0.17,0.5490833333333334,0.121,0.7735
bge-large,modn,comments_file_all_modn,comments,file,all,0.0745386026191514,0.1795853174603174,0.1,0.0271572119572691,0.1033333333333333,0.0694015004796237,0.098,0.0958653210673605,0.0745,0.1463315848370617
bge-large,modn,comments_module_all_modn,comments,module,all,0.3666367063492063,0.4198988095238096,0.24,0.1516666666666666,0.2,0.3975833333333333,0.175,0.5779166666666666,0.124,0.7802500000000001
