model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,modn,comments_file_w100_modn,comments,file,w100,0.0196792082917082,0.064672619047619,0.05,0.0120396825396825,0.0316666666666666,0.0228095238095238,0.022,0.0295238095238095,0.015,0.0338792041292041
bge-small,modn,comments_module_w100_modn,comments,module,w100,0.3509583333333333,0.38,0.25,0.2238888888888889,0.14,0.3541666666666666,0.1309999999999999,0.5319444444444444,0.088,0.7208333333333333
bge-small,modn,title_file_w1000_modn,title,file,w1000,0.0262935758372788,0.0617638888888888,0.03,0.0065986557302346,0.0299999999999999,0.0238975279106858,0.03,0.0387821432953011,0.0235,0.0664565566012934
bge-small,modn,title_module_w1000_modn,title,module,w1000,0.376433201058201,0.3908611111111111,0.22,0.1880555555555555,0.1733333333333333,0.4191666666666666,0.132,0.5086111111111111,0.1115,0.8808333333333332
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0303308634173716,0.0807261904761904,0.045,0.0106212121212121,0.0416666666666666,0.0319174564174564,0.036,0.0427976943387391,0.0305,0.070002100061016
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.347500992063492,0.3655773809523809,0.18,0.1430555555555555,0.1633333333333333,0.3891666666666666,0.135,0.5186111111111111,0.1115,0.8808333333333332
bge-small,modn,comments_file_w1000_modn,comments,file,w1000,0.0372707437760732,0.093906746031746,0.06,0.0141672419172419,0.0483333333333333,0.0362569225069225,0.042,0.054206563458832,0.0295,0.0773226104975028
bge-small,modn,comments_module_w1000_modn,comments,module,w1000,0.3655046296296296,0.3826428571428571,0.22,0.1813888888888889,0.1616666666666666,0.3958333333333333,0.127,0.4836111111111111,0.1115,0.8808333333333335
bge-small,modn,title_file_all_modn,title,file,all,0.1138347895704278,0.2779047619047619,0.2,0.0526551244807823,0.155,0.1252534648251526,0.1169999999999999,0.1423608117120311,0.0875,0.1987576908440679
bge-small,modn,title_module_all_modn,title,module,all,0.6060816798941799,0.6295873015873016,0.49,0.4455555555555555,0.2616666666666666,0.6641666666666666,0.195,0.8097222222222221,0.111,0.8966666666666666
bge-small,modn,desc_file_all_modn,desc,file,all,0.1431357375179708,0.3210059523809523,0.205,0.056659675529401,0.1916666666666666,0.1530542067349687,0.149,0.1850516774751062,0.1165,0.2644319123746914
bge-small,modn,desc_module_all_modn,desc,module,all,0.6996518959435625,0.728047619047619,0.6,0.5338888888888889,0.3083333333333333,0.7886111111111112,0.206,0.86,0.1145,0.9158333333333332
bge-small,modn,comments_file_all_modn,comments,file,all,0.1512868133864267,0.3454246031746031,0.24,0.0706882779136068,0.185,0.1461427267675676,0.158,0.1895642007382246,0.124,0.2846666941814622
bge-small,modn,comments_module_all_modn,comments,module,all,0.711210758377425,0.746436507936508,0.625,0.5563888888888888,0.3116666666666666,0.7908333333333334,0.2079999999999999,0.8541666666666665,0.115,0.9252777777777778
bge-large,recent,title_file_w100_recent,title,file,w100,0.077944062512903,0.1656646825396825,0.13,0.0517111568986568,0.075,0.0729791865742952,0.059,0.0886053943037638,0.047,0.1210705592716462
bge-large,recent,title_module_w100_recent,title,module,w100,0.93,0.9425,0.94,0.9233333333333336,0.3183333333333333,0.9325,0.191,0.9325,0.0955,0.9325
bge-large,recent,desc_file_w100_recent,desc,file,w100,0.0656225205404068,0.151470238095238,0.1,0.0366526251526251,0.0816666666666666,0.0677886008918617,0.068,0.0903275070340287,0.047,0.1098403574082922
bge-large,recent,desc_module_w100_recent,desc,module,w100,0.9325,0.945,0.945,0.9283333333333336,0.3183333333333333,0.9325,0.191,0.9325,0.0955,0.9325
bge-large,recent,comments_file_w100_recent,comments,file,w100,0.0651515421995448,0.1427599206349206,0.085,0.0297764804639804,0.0766666666666666,0.0615153919148484,0.072,0.08529066042653,0.0544999999999999,0.1233805544521708
bge-large,recent,comments_module_w100_recent,comments,module,w100,0.9325,0.945,0.945,0.9283333333333336,0.3183333333333333,0.9325,0.191,0.9325,0.0955,0.9325
bge-large,recent,title_file_w1000_recent,title,file,w1000,0.1462993348407105,0.2441011904761904,0.155,0.0757137882542294,0.1233333333333333,0.1514813436953782,0.107,0.1950509497429254,0.0835,0.2707587561451052
bge-large,recent,title_module_w1000_recent,title,module,w1000,0.81675,0.8222499999999999,0.665,0.6533333333333334,0.335,0.9808333333333334,0.205,0.9941666666666664,0.104,1.0
bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.1584083401066988,0.2882876984126984,0.19,0.0744715875201808,0.155,0.1723033914368684,0.127,0.2224871308507972,0.092,0.2941836343725987
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.8240000000000001,0.8295833333333335,0.675,0.6583333333333333,0.335,0.9775,0.205,0.9883333333333334,0.104,1.0
bge-large,recent,comments_file_w1000_recent,comments,file,w1000,0.1643507239831203,0.2834146825396825,0.19,0.077624611723402,0.1333333333333333,0.1615807454944335,0.1239999999999999,0.2200733541082161,0.0955,0.3085240693818368
bge-large,recent,comments_module_w1000_recent,comments,module,w1000,0.8076309523809523,0.8158333333333333,0.65,0.6333333333333333,0.3316666666666666,0.9725,0.204,0.9883333333333332,0.104,1.0
bge-large,recent,title_file_all_recent,title,file,all,0.1648487755471673,0.2774424603174603,0.185,0.0783032265936677,0.1383333333333333,0.168753349467384,0.121,0.2270979806106084,0.0955,0.3138103465271036
bge-large,recent,title_module_all_recent,title,module,all,0.6840595238095238,0.6912400793650794,0.57,0.5558333333333333,0.265,0.77,0.174,0.8416666666666666,0.099,0.9533333333333336
bge-large,recent,desc_file_all_recent,desc,file,all,0.202671625881641,0.3463333333333334,0.255,0.0962108274469208,0.18,0.1994020180517994,0.15,0.2512305799634918,0.1185,0.3711712492657494
bge-large,recent,desc_module_all_recent,desc,module,all,0.7700615079365078,0.7754900793650793,0.66,0.6466666666666666,0.2883333333333333,0.84,0.19,0.9216666666666664,0.1025,0.9883333333333334
bge-large,recent,comments_file_all_recent,comments,file,all,0.1931026501860682,0.3261944444444444,0.2,0.0853067278454158,0.1783333333333333,0.2010375578567817,0.152,0.2614830497159616,0.1175,0.3645324025341917
bge-large,recent,comments_module_all_recent,comments,module,all,0.8003730158730158,0.8045396825396826,0.72,0.7066666666666666,0.2916666666666667,0.8475,0.187,0.9041666666666666,0.1004999999999999,0.9683333333333334
bge-large,modn,title_file_w100_modn,title,file,w100,0.0181114254792826,0.0552083333333333,0.035,0.0077521645021645,0.0283333333333333,0.0202662337662337,0.024,0.0270660173160173,0.0139999999999999,0.0321136363636363
bge-large,modn,title_module_w100_modn,title,module,w100,0.3523472222222222,0.38025,0.24,0.2172222222222222,0.1433333333333333,0.3616666666666666,0.131,0.5319444444444444,0.088,0.7208333333333333
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0207702161092086,0.0627559523809523,0.04,0.0113253968253968,0.035,0.0250974025974025,0.025,0.0287283549783549,0.0165,0.0366200329521225
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.3569027777777778,0.3872499999999999,0.255,0.2230555555555555,0.14,0.3541666666666666,0.132,0.533611111111111,0.088,0.7208333333333333
bge-large,modn,comments_file_w100_modn,comments,file,w100,0.0226494493601636,0.0792142857142857,0.065,0.0170396825396825,0.035,0.0243474025974025,0.022,0.0247320179820179,0.0155,0.0318337495837495
bge-large,modn,comments_module_w100_modn,comments,module,w100,0.3510694444444444,0.3800833333333333,0.25,0.2238888888888889,0.14,0.3541666666666666,0.128,0.5186111111111111,0.088,0.7208333333333333
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.0344065092593288,0.0634206349206349,0.025,0.0119298245614035,0.0349999999999999,0.0375986557302346,0.032,0.0510427949243738,0.0275,0.074375633138791
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.3899126984126984,0.4080099206349206,0.24,0.2072222222222222,0.17,0.4108333333333333,0.135,0.5227777777777778,0.1115,0.8808333333333332
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0427449519413188,0.1051428571428571,0.065,0.0174158059568507,0.055,0.0501266986677434,0.049,0.0622495198316093,0.0335,0.0778616893664026
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.3584580026455027,0.3799027777777777,0.205,0.1647222222222222,0.16,0.3775,0.131,0.4986111111111111,0.1115,0.8808333333333335
bge-large,modn,comments_file_w1000_modn,comments,file,w1000,0.0441887882437897,0.1094146825396825,0.075,0.0236196228696228,0.0533333333333333,0.0440696988110781,0.045,0.0556948791862585,0.033,0.0742933710757951
bge-large,modn,comments_module_w1000_modn,comments,module,w1000,0.3599292328042328,0.3766150793650794,0.205,0.1705555555555555,0.1616666666666666,0.3875,0.13,0.4927777777777777,0.1115,0.8808333333333332
bge-large,modn,title_file_all_modn,title,file,all,0.1269146605814778,0.286484126984127,0.19,0.0566117789374368,0.1616666666666666,0.1272248207718375,0.131,0.1656981559253395,0.0994999999999999,0.2333041595839232
bge-large,modn,title_module_all_modn,title,module,all,0.6349566798941799,0.6603769841269841,0.505,0.4538888888888888,0.2783333333333334,0.7233333333333334,0.2,0.8311111111111111,0.114,0.919722222222222
bge-large,modn,desc_file_all_modn,desc,file,all,0.1509334398576809,0.3184861111111111,0.205,0.0607511699268164,0.185,0.1397864857863267,0.159,0.194759481061466,0.126,0.2859411501144537
bge-large,modn,desc_module_all_modn,desc,module,all,0.711888668430335,0.7418571428571429,0.62,0.5513888888888888,0.3216666666666667,0.8102777777777779,0.21,0.8719444444444444,0.1155,0.9369444444444444
bge-large,modn,comments_file_all_modn,comments,file,all,0.1691172558644307,0.343531746031746,0.23,0.0755942687139942,0.195,0.1657191822217911,0.16,0.2042935814835313,0.131,0.3077972952758791
bge-large,modn,comments_module_all_modn,comments,module,all,0.7479173280423279,0.775517857142857,0.67,0.6022222222222222,0.3216666666666666,0.8119444444444446,0.214,0.8705555555555555,0.1165,0.9341666666666666
