model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,modn,desc_module_w100_modn,desc,module,w100,0.4699061342592592,0.4900515873015872,0.28,0.235922619047619,0.2333333333333333,0.5673095238095238,0.202,0.7937738095238096,0.1185,0.921779761904762
bge-small,modn,comments_file_w100_modn,comments,file,w100,0.0095929142456523,0.0234642857142857,0.01,0.0041666666666666,0.0116666666666666,0.0101642695995487,0.009,0.0156642695995487,0.0069999999999999,0.020411513324625
bge-small,modn,comments_module_w100_modn,comments,module,w100,0.5140518849206349,0.5376984126984127,0.345,0.285672619047619,0.2566666666666666,0.6192619047619047,0.204,0.7966904761904763,0.12,0.9290714285714284
bge-small,modn,title_file_w1000_modn,title,file,w1000,0.0547510706496932,0.1081924603174603,0.09,0.0353532797926144,0.0516666666666666,0.0500109832003178,0.0389999999999999,0.0605499442392788,0.0345,0.0918435231574716
bge-small,modn,title_module_w1000_modn,title,module,w1000,0.3795368386243386,0.4033849206349206,0.23,0.2058809523809523,0.1599999999999999,0.4090059523809523,0.13,0.5396369047619047,0.1155,0.9031964285714288
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0167684680193916,0.0490873015873015,0.03,0.0056666666666666,0.0183333333333333,0.0113542074363992,0.023,0.0287726529755344,0.0215,0.046999006530655
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.4224696428571428,0.4401448412698412,0.255,0.2227559523809523,0.1833333333333333,0.4603928571428571,0.151,0.5937321428571428,0.12,0.929654761904762
bge-small,modn,comments_file_w1000_modn,comments,file,w1000,0.0417534493432395,0.0957837301587301,0.065,0.0179782276028414,0.0483333333333333,0.0512726059794115,0.0409999999999999,0.061783146507423,0.03,0.07679962100173
bge-small,modn,title_file_all_modn,title,file,all,0.0925579377051499,0.1628075396825397,0.105,0.0498328042054007,0.0816666666666666,0.099669280963541,0.069,0.1341940906306025,0.057,0.1933100379209747
bge-small,modn,title_module_all_modn,title,module,all,0.4235560515873016,0.4436785714285715,0.225,0.1923392857142857,0.2116666666666666,0.5125535714285714,0.18,0.7367202380952381,0.117,0.9204404761904762
bge-small,modn,desc_file_all_modn,desc,file,all,0.1175400378885757,0.2093630952380952,0.135,0.0549835156735831,0.11,0.1292236060175288,0.092,0.181170512701064,0.075,0.2596835873063119
bge-small,modn,desc_module_all_modn,desc,module,all,0.4269493055555556,0.4443531746031746,0.245,0.2157916666666666,0.2033333333333333,0.4991309523809524,0.1629999999999999,0.6526011904761905,0.1175,0.9029880952380952
bge-small,modn,comments_file_all_modn,comments,file,all,0.1257982684732526,0.2274940476190476,0.165,0.0672531235167204,0.1133333333333333,0.1285175126436272,0.0969999999999999,0.1689190351403427,0.073,0.2480920801206871
bge-small,modn,comments_module_all_modn,comments,module,all,0.4363030753968254,0.4509007936507936,0.245,0.2157916666666666,0.205,0.4937142857142856,0.163,0.6255178571428571,0.121,0.9241488095238096
bge-large,recent,title_file_w100_recent,title,file,w100,0.0069932869967325,0.0271666666666666,0.02,0.0010599536633992,0.0133333333333333,0.0135599536633992,0.008,0.0135599536633992,0.0045,0.0145599536633992
bge-large,recent,title_module_w100_recent,title,module,w100,0.3330057823129252,0.3429761904761905,0.115,0.0755833333333333,0.1733333333333333,0.3571785714285714,0.197,0.7061785714285714,0.138,0.961654761904762
bge-large,recent,desc_file_w100_recent,desc,file,w100,0.0027025703150947,0.013095238095238,0.01,0.0025342465753424,0.005,0.0029509132420091,0.003,0.0029509132420091,0.0025,0.003156957198053
bge-large,recent,desc_module_w100_recent,desc,module,w100,0.4022011904761905,0.4110257936507936,0.145,0.09725,0.225,0.4940119047619047,0.222,0.7776428571428572,0.138,0.957904761904762
bge-large,recent,comments_file_w100_recent,comments,file,w100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bge-large,recent,title_file_w1000_recent,title,file,w1000,0.1162182432733855,0.1841309523809523,0.14,0.0737935847955763,0.095,0.1245806113102354,0.073,0.145783903305554,0.0484999999999999,0.171794208880329
bge-large,recent,title_module_w1000_recent,title,module,w1000,0.4382441468253968,0.4671904761904761,0.265,0.198547619047619,0.2066666666666666,0.4612619047619047,0.192,0.7001071428571428,0.136,0.9577380952380952
bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.0936806600649737,0.1394365079365079,0.105,0.0597296438421274,0.0733333333333333,0.0929600896130229,0.059,0.1110006480796355,0.0409999999999999,0.1411139020493159
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.5267816657218443,0.5463829365079366,0.36,0.3089642857142857,0.2383333333333333,0.5447619047619048,0.204,0.7541428571428571,0.14,0.9742023809523808
bge-large,recent,title_file_all_recent,title,file,all,0.1374226175496301,0.2315932539682539,0.155,0.0725392912172573,0.1066666666666666,0.1509634793371664,0.086,0.1859177693973886,0.0695,0.2375820834266475
bge-large,recent,title_module_all_recent,title,module,all,0.4890138558201057,0.5242440476190476,0.33,0.2664642857142857,0.2416666666666666,0.5450952380952381,0.2,0.7477261904761905,0.1275,0.9082380952380952
bge-large,recent,desc_file_all_recent,desc,file,all,0.1747086751369673,0.2890456349206349,0.22,0.1062315925023997,0.145,0.1798538223193325,0.1169999999999999,0.2160676525648222,0.0845,0.2818966347890949
bge-large,recent,desc_module_all_recent,desc,module,all,0.4483819633408919,0.4788690476190476,0.3,0.2417142857142857,0.22,0.4818928571428572,0.193,0.6707738095238096,0.1295,0.8985357142857143
bge-small,recent,comments_module_w100_recent,comments,module,w100,0.366615873015873,0.3818769841269841,0.105,0.0630833333333333,0.2116666666666666,0.4610119047619047,0.226,0.8138452380952381,0.137,0.9555714285714284
bge-small,recent,comments_file_w1000_recent,comments,file,w1000,0.102986925875674,0.1741210317460317,0.14,0.0685861286292161,0.0833333333333333,0.1049401439641636,0.066,0.1258018063693281,0.0455,0.1471023778524131
bge-small,recent,comments_module_w1000_recent,comments,module,w1000,0.4764844576719577,0.5017440476190476,0.305,0.2541309523809524,0.2283333333333333,0.5170119047619047,0.196,0.6965238095238095,0.134,0.9446190476190476
bge-small,recent,comments_module_all_recent,comments,module,all,0.4307532076719576,0.4621289682539682,0.285,0.2318333333333333,0.205,0.4386785714285715,0.176,0.6158928571428571,0.13,0.9007380952380952
bge-small,modn,comments_module_w1000_modn,comments,module,w1000,0.3658074688208617,0.3862281746031746,0.21,0.1735892857142857,0.1616666666666666,0.3868095238095237,0.1369999999999999,0.5326011904761905,0.1165,0.8863214285714287
bge-large,recent,comments_module_w100_recent,comments,module,w100,0.3789099206349206,0.3895079365079364,0.125,0.0755833333333333,0.215,0.4706785714285713,0.23,0.8110952380952381,0.138,0.957904761904762
bge-large,recent,comments_file_w1000_recent,comments,file,w1000,0.125001826440255,0.1925992063492063,0.15,0.0855633011902927,0.0933333333333333,0.1229725242931304,0.077,0.1535085040051643,0.0515,0.1921807175759782
bge-large,recent,comments_module_w1000_recent,comments,module,w1000,0.5090750188964475,0.5294404761904762,0.325,0.2806309523809523,0.245,0.5555952380952381,0.209,0.761107142857143,0.1365,0.9504523809523808
bge-large,recent,comments_file_all_recent,comments,file,all,0.1719759209716081,0.2841646825396825,0.205,0.0938288078848263,0.145,0.1762810756215857,0.1159999999999999,0.2140962514266308,0.0865,0.2912693984988151
bge-large,recent,comments_module_all_recent,comments,module,all,0.4668779761904761,0.4982956349206349,0.33,0.2667142857142857,0.225,0.4986785714285714,0.18,0.6353095238095237,0.134,0.919404761904762
bge-large,modn,title_file_w100_modn,title,file,w100,0.0134194183452832,0.0386666666666666,0.02,0.0042515711868503,0.0183333333333333,0.0153772071946781,0.016,0.0271459146776713,0.009,0.0321969350858346
bge-large,modn,title_module_w100_modn,title,module,w100,0.5679536706349206,0.5999186507936508,0.425,0.356922619047619,0.2716666666666666,0.675345238095238,0.205,0.8197261904761904,0.1205,0.9226130952380952
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0086778114004222,0.0214166666666666,0.015,0.0054166666666666,0.01,0.0081401008679333,0.006,0.0081401008679333,0.0055,0.0205067675346
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.533725,0.5626825396825397,0.365,0.3052559523809524,0.265,0.6448095238095238,0.208,0.8125238095238094,0.1225,0.9348214285714286
bge-large,modn,comments_file_w100_modn,comments,file,w100,0.0106407482993197,0.0209583333333333,0.01,0.0041666666666666,0.01,0.0084676870748299,0.008,0.0135187074829931,0.0065,0.0278853741496598
bge-large,modn,comments_module_w100_modn,comments,module,w100,0.5472728670634921,0.5760555555555555,0.4,0.3273392857142857,0.2666666666666666,0.6343035714285714,0.207,0.8037738095238095,0.123,0.9329464285714286
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.0471456582493929,0.0936369047619047,0.06,0.0181977466977466,0.05,0.0532401090972519,0.042,0.0655528796600225,0.037,0.0883484957048662
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.4009820554610733,0.4232281746031747,0.22,0.188797619047619,0.1866666666666666,0.4696785714285714,0.152,0.6090595238095238,0.1225,0.942452380952381
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0367489905845713,0.0981666666666666,0.075,0.0200407153729071,0.0483333333333333,0.0386207794953933,0.04,0.0541453166021222,0.026,0.0592695883760567
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.4085924390589568,0.4262301587301587,0.225,0.1935892857142857,0.1866666666666666,0.460470238095238,0.162,0.6403511904761905,0.1235,0.9454464285714286
bge-large,modn,comments_file_w1000_modn,comments,file,w1000,0.0407728531963173,0.0866706349206349,0.065,0.0194851598173515,0.0466666666666666,0.0405826966823594,0.036,0.0555506454003081,0.0265,0.0782002978849025
bge-large,modn,comments_module_w1000_modn,comments,module,w1000,0.3850806405895692,0.3989285714285714,0.21,0.1765059523809523,0.1666666666666666,0.3896369047619047,0.156,0.5967678571428572,0.1225,0.9221130952380954
bge-large,modn,title_file_all_modn,title,file,all,0.0980491465929902,0.1643055555555555,0.105,0.0510232803958769,0.085,0.1123142520055709,0.075,0.1499875634976047,0.0625,0.2154009924763127
bge-large,modn,title_module_all_modn,title,module,all,0.4489725198412698,0.4768253968253968,0.28,0.2321309523809523,0.215,0.5211369047619048,0.174,0.7034761904761905,0.1185,0.9230297619047618
bge-large,modn,desc_file_all_modn,desc,file,all,0.119401904531859,0.2220277777777777,0.14,0.0418485950386625,0.1383333333333333,0.141046610996255,0.115,0.1800187104430457,0.0855,0.2629804279671577
bge-large,modn,desc_module_all_modn,desc,module,all,0.4607222222222222,0.4755535714285714,0.29,0.2510892857142857,0.2083333333333333,0.5023452380952381,0.1669999999999999,0.6570178571428571,0.124,0.9384940476190476
bge-large,modn,comments_file_all_modn,comments,file,all,0.1365307284044447,0.2355912698412698,0.17,0.076419790183387,0.1266666666666666,0.1446599078301401,0.108,0.1880003088567345,0.08,0.2347181626101464
bge-large,modn,comments_module_all_modn,comments,module,all,0.4537379298941799,0.4751706349206349,0.285,0.239422619047619,0.215,0.5090119047619047,0.1729999999999999,0.6687321428571429,0.1235,0.939029761904762
