model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,modn,title_file_w1000_modn,title,file,w1000,0.0507685185185185,0.1282499999999999,0.085,0.0234325396825396,0.0583333333333333,0.0537103174603174,0.0519999999999999,0.0779662698412698,0.031,0.0942162698412698
bge-small,modn,title_module_w1000_modn,title,module,w1000,0.5755626102292769,0.6142519841269841,0.48,0.3961388888888889,0.2733333333333334,0.6518333333333334,0.192,0.7317698412698413,0.1165,0.8543571428571428
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0556946428571428,0.1338869047619047,0.1,0.0335496031746031,0.0616666666666666,0.0603388888888888,0.043,0.0676603174603174,0.029,0.095715873015873
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.5981536816578482,0.6490674603174602,0.53,0.4386388888888888,0.2766666666666666,0.6518809523809524,0.199,0.7586150793650793,0.1145,0.8455873015873016
bge-small,modn,diff_file_w1000_modn,diff,file,w1000,0.0603443452380952,0.134359126984127,0.095,0.0328353174603174,0.0616666666666666,0.0643055555555555,0.045,0.0807936507936507,0.031,0.1059123015873016
bge-small,modn,diff_module_w1000_modn,diff,module,w1000,0.5942581790123457,0.6432976190476191,0.535,0.4411388888888888,0.2766666666666666,0.6493809523809523,0.19,0.7204007936507937,0.116,0.8518571428571429
bge-small,modn,title_file_all_modn,title,file,all,0.200720565162635,0.3289960317460317,0.23,0.1037902585765489,0.1733333333333333,0.1950255015593725,0.148,0.2603937171251687,0.1085,0.3522017560396592
bge-small,modn,title_module_all_modn,title,module,all,0.6132840608465608,0.6715257936507936,0.56,0.4743333333333334,0.27,0.6693333333333333,0.185,0.7565833333333333,0.111,0.8710277777777778
bge-small,modn,desc_file_all_modn,desc,file,all,0.2549678568865636,0.4094047619047619,0.295,0.1193896453009356,0.2266666666666666,0.2406213168551878,0.187,0.3122934645999162,0.1395,0.4465683505562537
bge-small,modn,desc_module_all_modn,desc,module,all,0.6029723481985387,0.6524880952380953,0.52,0.435047619047619,0.2716666666666666,0.6581031746031747,0.192,0.7503452380952382,0.119,0.9003293650793651
bge-small,modn,diff_file_all_modn,diff,file,all,0.2620440497248101,0.4170555555555555,0.305,0.1355702008564911,0.2366666666666666,0.2668153644742354,0.187,0.3243680677745193,0.135,0.422094937857841
bge-small,modn,diff_module_all_modn,diff,module,all,0.5948281997984379,0.6467380952380952,0.525,0.4450476190476191,0.265,0.646436507936508,0.184,0.7382420634920634,0.115,0.8605873015873016
bge-large,recent,title_file_w100_recent,title,file,w100,0.0935343091538815,0.1778154761904762,0.14,0.0554680389055389,0.0916666666666666,0.0915490234615234,0.064,0.1039835794460794,0.045,0.1258227141417931
bge-large,recent,title_module_w100_recent,title,module,w100,0.7646765873015873,0.7903234126984126,0.69,0.60375,0.3283333333333333,0.8175,0.22,0.9020833333333332,0.119,0.9641666666666666
bge-large,recent,desc_file_w100_recent,desc,file,w100,0.0857065883683317,0.1686011904761905,0.115,0.0379282661782661,0.095,0.1018840523215523,0.066,0.106271386083886,0.0455,0.1335684392500181
bge-large,recent,desc_module_w100_recent,desc,module,w100,0.7826011904761905,0.8141785714285714,0.715,0.62375,0.3366666666666666,0.8479166666666668,0.22,0.9141666666666668,0.1205,0.9791666666666664
bge-large,recent,diff_file_w100_recent,diff,file,w100,0.0860357027525667,0.1725932539682539,0.12,0.0402189407814407,0.0883333333333333,0.0914516028266028,0.068,0.1108042143667143,0.049,0.1410012675328464
bge-large,recent,diff_module_w100_recent,diff,module,w100,0.7804682539682539,0.8110555555555555,0.715,0.62625,0.3383333333333332,0.8529166666666668,0.218,0.9008333333333334,0.12,0.9766666666666666
bge-large,recent,title_file_w1000_recent,title,file,w1000,0.1753539481938377,0.2820357142857143,0.18,0.0821890236956026,0.1516666666666666,0.1912337100468679,0.1209999999999999,0.2332458273589852,0.0875,0.3051172833370201
bge-large,recent,title_module_w1000_recent,title,module,w1000,0.7330153769841269,0.7545257936507938,0.635,0.5616666666666666,0.3266666666666666,0.8129166666666667,0.222,0.9129166666666668,0.1195,0.9666666666666666
bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.2059762561846229,0.3548234126984127,0.25,0.0944383016323805,0.1866666666666666,0.2154489482400473,0.149,0.2686562775039555,0.1045,0.3506757563359343
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.7912460317460318,0.8101904761904761,0.71,0.6241666666666668,0.3466666666666666,0.8595833333333333,0.231,0.9441666666666668,0.122,0.9904166666666666
bge-large,recent,diff_file_w1000_recent,diff,file,w1000,0.2246194482260387,0.3689900793650794,0.26,0.1095598839973839,0.1966666666666666,0.2304382500418491,0.158,0.2907774896251676,0.1125,0.3772497642724423
bge-large,recent,diff_module_w1000_recent,diff,module,w1000,0.7846403769841271,0.8044146825396825,0.7,0.6191666666666665,0.3416666666666666,0.8625,0.228,0.9325,0.122,0.9904166666666666
bge-large,recent,title_file_all_recent,title,file,all,0.1678869547855871,0.2760178571428571,0.17,0.0858841991341991,0.145,0.2029219402160191,0.112,0.2441388458424449,0.08,0.3083272162873943
bge-large,recent,title_module_all_recent,title,module,all,0.6218480489417989,0.6604484126984127,0.555,0.4970833333333332,0.265,0.6854166666666666,0.1809999999999999,0.7654166666666665,0.1065,0.8679166666666667
bge-large,recent,desc_file_all_recent,desc,file,all,0.2212312551834832,0.3675,0.275,0.1266670268545268,0.1866666666666666,0.2140086694616106,0.146,0.2737660439071429,0.113,0.3725089666155068
bge-large,recent,desc_module_all_recent,desc,module,all,0.6912063492063493,0.7184067460317459,0.59,0.5279166666666667,0.305,0.7791666666666667,0.205,0.8516666666666666,0.1145,0.9329166666666668
bge-large,recent,diff_file_all_recent,diff,file,all,0.2299039956443524,0.3717242063492063,0.25,0.1187124813999814,0.195,0.231517263864284,0.151,0.2860419277455268,0.1215,0.4088024370339772
bge-large,recent,diff_module_all_recent,diff,module,all,0.7000932539682541,0.727642857142857,0.615,0.5479166666666666,0.3,0.765,0.205,0.8458333333333333,0.115,0.9345833333333334
bge-large,modn,title_file_w100_modn,title,file,w100,0.0255221088435374,0.0585059523809523,0.04,0.016547619047619,0.025,0.0289285714285714,0.017,0.0339285714285714,0.011,0.0414583333333333
bge-large,modn,title_module_w100_modn,title,module,w100,0.5859581128747796,0.6367936507936507,0.535,0.4497698412698412,0.2666666666666666,0.6363650793650794,0.1879999999999999,0.7350039682539682,0.1065,0.794218253968254
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0318587962962962,0.0698055555555555,0.06,0.0245535714285714,0.0283333333333333,0.0320535714285714,0.018,0.033720238095238,0.012,0.0464583333333333
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.5869742063492063,0.6388373015873016,0.54,0.4573888888888888,0.255,0.6198174603174603,0.186,0.7170873015873016,0.107,0.8011626984126985
bge-large,modn,diff_file_w100_modn,diff,file,w100,0.0310601851851851,0.0663253968253968,0.06,0.0245535714285714,0.0233333333333333,0.028720238095238,0.018,0.0353869047619047,0.012,0.04625
bge-large,modn,diff_module_w100_modn,diff,module,w100,0.5876279761904761,0.639781746031746,0.54,0.4573888888888888,0.2583333333333333,0.622734126984127,0.1889999999999999,0.7295873015873017,0.1065,0.7986626984126985
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.0561033399470899,0.1263948412698412,0.08,0.0282222222222222,0.0633333333333333,0.0681607142857142,0.048,0.0782638888888889,0.0309999999999999,0.1030039682539682
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.6340664840010077,0.673609126984127,0.56,0.4776388888888888,0.29,0.6902142857142857,0.1989999999999999,0.7610674603174603,0.1175,0.8601904761904763
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0667824074074074,0.1426388888888889,0.11,0.0453948412698412,0.065,0.0677996031746031,0.052,0.087140873015873,0.0295,0.0971011904761905
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.6418038800705468,0.6946706349206349,0.595,0.4947698412698412,0.2916666666666667,0.6948452380952381,0.1969999999999999,0.7608174603174603,0.115,0.8507261904761905
bge-large,modn,diff_file_w1000_modn,diff,file,w1000,0.0747771164021164,0.1587757936507936,0.125,0.0540674603174603,0.0683333333333333,0.0736805555555555,0.051,0.089640873015873,0.0334999999999999,0.1146904761904761
bge-large,modn,diff_module_w1000_modn,diff,module,w1000,0.6307699514991181,0.6787876984126985,0.575,0.4781031746031746,0.285,0.6695595238095238,0.198,0.7656984126984128,0.1144999999999999,0.8461428571428571
bge-large,modn,title_file_all_modn,title,file,all,0.2391949316162872,0.3806884920634921,0.275,0.1243281373644276,0.2,0.236581057114928,0.164,0.2934433202997719,0.122,0.3972311211190243
bge-large,modn,title_module_all_modn,title,module,all,0.6287789682539683,0.687954365079365,0.575,0.4826666666666666,0.275,0.684888888888889,0.187,0.7547777777777779,0.1145,0.8822142857142856
bge-large,modn,desc_file_all_modn,desc,file,all,0.2900142848137951,0.435531746031746,0.32,0.1523003595866499,0.2466666666666666,0.2774863962202672,0.19,0.3345986233300749,0.143,0.4578399595028626
bge-large,modn,desc_module_all_modn,desc,module,all,0.6245985827664399,0.6667361111111112,0.525,0.441297619047619,0.285,0.6940952380952381,0.1989999999999999,0.7833174603174604,0.1205,0.9119960317460316
bge-large,modn,diff_file_all_modn,diff,file,all,0.2840424395900154,0.4334940476190476,0.335,0.1540146453009356,0.2366666666666666,0.2734701263789973,0.191,0.3438129090443606,0.1385,0.4413028743657776
bge-large,modn,diff_module_all_modn,diff,module,all,0.6212193342151676,0.6654424603174602,0.525,0.438797619047619,0.285,0.6914365079365079,0.201,0.7910674603174604,0.1205,0.9089206349206348
